department,sector,nivel,year,gender,indicator,value
Santa Cruz,Privado,Total,2016,Mujeres,Tasa Promovidos,95.43543543543535
Beni,Total,Total,2016,Mujeres,Tasa Promovidos,94.46949916923806
Beni,Público,Total,2016,Mujeres,Tasa Promovidos,94.25920946490992
Beni,Privado,Total,2016,Mujeres,Tasa Promovidos,96.05263157894733
Pando,Total,Total,2016,Mujeres,Tasa Promovidos,90.95438865465695
Pando,Público,Total,2016,Mujeres,Tasa Promovidos,91.00374843815078
Pando,Privado,Total,2016,Mujeres,Tasa Promovidos,90.3846153846154
Pando,Total,PRIMARIA,2016,Mujeres,Tasa Promovidos,97.1818402316178
Pando,Público,Total,2016,Mujeres,Tasa Promovidos,96.98719052873122
Pando,Privado,Total,2016,Mujeres,Tasa Promovidos,98.93628468219168
Chuquisaca,Total,Total,2016,Mujeres,Tasa Promovidos,96.39321819713527
Chuquisaca,Público,Total,2016,Mujeres,Tasa Promovidos,96.17677111716603
Chuquisaca,Privado,Total,2016,Mujeres,Tasa Promovidos,99.16424418604652
La Paz,Total,Total,2016,Mujeres,Tasa Promovidos,98.35745498496914
La Paz,Público,Total,2016,Mujeres,Tasa Promovidos,98.21823613126897
La Paz,Privado,Total,2016,Mujeres,Tasa Promovidos,99.37619219466903
Cochabamba,Total,Total,2016,Mujeres,Tasa Promovidos,97.91212421539417
Cochabamba,Público,Total,2016,Mujeres,Tasa Promovidos,97.79392871563302
Cochabamba,Privado,Total,2016,Mujeres,Tasa Promovidos,98.97588371324733
Oruro,Total,Total,2016,Mujeres,Tasa Promovidos,98.31041908232598
Oruro,Público,Total,2016,Mujeres,Tasa Promovidos,98.2160768018341
Oruro,Privado,Total,2016,Mujeres,Tasa Promovidos,99.47113265755839
Potosí,Total,Total,2016,Mujeres,Tasa Promovidos,95.89875473741169
Potosí,Público,Total,2016,Mujeres,Tasa Promovidos,95.80573513663559
Potosí,Privado,Total,2016,Mujeres,Tasa Promovidos,99.53488372093018
Tarija,Total,Total,2016,Mujeres,Tasa Promovidos,97.33967226380776
Tarija,Público,Total,2016,Mujeres,Tasa Promovidos,97.18477828773787
Tarija,Privado,Total,2016,Mujeres,Tasa Promovidos,99.49672873678908
Santa Cruz,Total,Total,2016,Mujeres,Tasa Promovidos,96.34065315315348
Santa Cruz,Público,Total,2016,Mujeres,Tasa Promovidos,96.05565910405561
Santa Cruz,Privado,Total,2016,Mujeres,Tasa Promovidos,98.35529304861466
Beni,Total,Total,2016,Mujeres,Tasa Promovidos,95.56328069761994
Beni,Público,Total,2016,Mujeres,Tasa Promovidos,95.27853152434164
Beni,Privado,Total,2016,Mujeres,Tasa Promovidos,98.9690721649485
Pando,Total,Total,2016,Mujeres,Tasa Promovidos,95.13643254168774
Pando,Público,Total,2016,Mujeres,Tasa Promovidos,94.81694775812404
Pando,Privado,Total,2016,Mujeres,Tasa Promovidos,98.87640449438202
Pando,Total,SECUNDARIA,2016,Mujeres,Tasa Promovidos,93.66772036517135
Pando,Público,Total,2016,Mujeres,Tasa Promovidos,93.15668742478175
Pando,Privado,Total,2016,Mujeres,Tasa Promovidos,97.29524410171155
Chuquisaca,Total,Total,2016,Mujeres,Tasa Promovidos,91.39960106383023
Chuquisaca,Público,Total,2016,Mujeres,Tasa Promovidos,90.83545989126851
Chuquisaca,Privado,Total,2016,Mujeres,Tasa Promovidos,96.41565274580722
La Paz,Total,Total,2016,Mujeres,Tasa Promovidos,95.50681691082494
La Paz,Público,Total,2016,Mujeres,Tasa Promovidos,95.11623756191085
La Paz,Privado,Total,2016,Mujeres,Tasa Promovidos,97.9955456570156
Cochabamba,Total,Total,2016,Mujeres,Tasa Promovidos,93.84702781735717
Cochabamba,Público,Total,2016,Mujeres,Tasa Promovidos,93.37747643879354
Cochabamba,Privado,Total,2016,Mujeres,Tasa Promovidos,97.30487614893306
Oruro,Total,Total,2016,Mujeres,Tasa Promovidos,94.71830985915507
Oruro,Público,Total,2016,Mujeres,Tasa Promovidos,94.42441720740212
Oruro,Privado,Total,2016,Mujeres,Tasa Promovidos,97.91122715404703
Potosí,Total,Total,2016,Mujeres,Tasa Promovidos,92.13552203641558
Potosí,Público,Total,2016,Mujeres,Tasa Promovidos,91.9613200471449
Potosí,Privado,Total,2016,Mujeres,Tasa Promovidos,95.92312172393711
Tarija,Total,Total,2016,Mujeres,Tasa Promovidos,94.09109872188702
Tarija,Público,Total,2016,Mujeres,Tasa Promovidos,93.79905166775661
Tarija,Privado,Total,2016,Mujeres,Tasa Promovidos,97.84550709406194
Santa Cruz,Total,Total,2016,Mujeres,Tasa Promovidos,92.74435512432412
Santa Cruz,Público,Total,2016,Mujeres,Tasa Promovidos,91.98755348113576
Santa Cruz,Privado,Total,2016,Mujeres,Tasa Promovidos,96.7722855935783
Beni,Total,Total,2016,Mujeres,Tasa Promovidos,91.42415238715441
Beni,Público,Total,2016,Mujeres,Tasa Promovidos,90.72971129802212
Beni,Privado,Total,2016,Mujeres,Tasa Promovidos,97.35819735819732
Pando,Total,Total,2016,Mujeres,Tasa Promovidos,88.97000789265981
Pando,Público,Total,2016,Mujeres,Tasa Promovidos,87.83175888439048
Pando,Privado,Total,2016,Mujeres,Tasa Promovidos,97.10610932475889
BOLIVIA,Total,Total,2017,Total,Tasa Promovidos,94.7585529683987
BOLIVIA,Público,Total,2017,Total,Tasa Promovidos,94.38086914744483
BOLIVIA,Privado,Total,2017,Total,Tasa Promovidos,97.6680058436815
Chuquisaca,Total,Total,2017,Total,Tasa Promovidos,93.62542115686261
Chuquisaca,Público,Total,2017,Total,Tasa Promovidos,93.28728639925623
Chuquisaca,Privado,Total,2017,Total,Tasa Promovidos,97.18414227491668
La Paz,Total,Total,2017,Total,Tasa Promovidos,96.5597500665004
La Paz,Público,Total,2017,Total,Tasa Promovidos,96.27423065658502
La Paz,Privado,Total,2017,Total,Tasa Promovidos,98.41361847524348
Cochabamba,Total,Total,2017,Total,Tasa Promovidos,94.7982365115912
Cochabamba,Público,Total,2017,Total,Tasa Promovidos,94.41615148317311
Cochabamba,Privado,Total,2017,Total,Tasa Promovidos,97.64294234592438
Oruro,Total,Total,2017,Total,Tasa Promovidos,95.80667467336352
Oruro,Público,Total,2017,Total,Tasa Promovidos,95.59551774490483
Oruro,Privado,Total,2017,Total,Tasa Promovidos,98.14538103190647
Potosí,Total,Total,2017,Total,Tasa Promovidos,93.9282285000214
Potosí,Público,Total,2017,Total,Tasa Promovidos,93.81322456603507
Potosí,Privado,Total,2017,Total,Tasa Promovidos,97.02411493073365
Tarija,Total,Total,2017,Total,Tasa Promovidos,94.76670728698558
Tarija,Público,Total,2017,Total,Tasa Promovidos,94.45728042396469
Tarija,Privado,Total,2017,Total,Tasa Promovidos,98.60651629072689
Santa Cruz,Total,Total,2017,Total,Tasa Promovidos,93.72493775305118
Santa Cruz,Público,Total,2017,Total,Tasa Promovidos,93.18321734879133
Santa Cruz,Privado,Total,2017,Total,Tasa Promovidos,97.00077558282715
Beni,Total,Total,2017,Total,Tasa Promovidos,92.93023910976524
Beni,Público,Total,2017,Total,Tasa Promovidos,92.48852724538193
Beni,Privado,Total,2017,Total,Tasa Promovidos,97.57502027575023
Pando,Total,Total,2017,Total,Tasa Promovidos,92.38828502415424
Pando,Público,Total,2017,Total,Tasa Promovidos,91.92814765985491
Pando,Privado,Total,2017,Total,Tasa Promovidos,97.410071942446
Pando,Total,INICIAL,2017,Total,Tasa Promovidos,97.1312693640041
Pando,Público,Total,2017,Total,Tasa Promovidos,97.04785498328513
Pando,Privado,Total,2017,Total,Tasa Promovidos,97.63682596060687
Chuquisaca,Total,Total,2017,Total,Tasa Promovidos,97.68492054418641
Chuquisaca,Público,Total,2017,Total,Tasa Promovidos,97.67471012221853
Chuquisaca,Privado,Total,2017,Total,Tasa Promovidos,97.79077322936972
La Paz,Total,Total,2017,Total,Tasa Promovidos,97.48356534106804
La Paz,Público,Total,2017,Total,Tasa Promovidos,97.338533747604
La Paz,Privado,Total,2017,Total,Tasa Promovidos,98.28671840679426
Cochabamba,Total,Total,2017,Total,Tasa Promovidos,97.6409841044848
Cochabamba,Público,Total,2017,Total,Tasa Promovidos,97.55789044170139
Cochabamba,Privado,Total,2017,Total,Tasa Promovidos,98.03845027813004
Oruro,Total,Total,2017,Total,Tasa Promovidos,97.90788193318208
Oruro,Público,Total,2017,Total,Tasa Promovidos,97.81615334401536
Oruro,Privado,Total,2017,Total,Tasa Promovidos,98.84638737097754
Potosí,Total,Total,2017,Total,Tasa Promovidos,96.88339246046232
Potosí,Público,Total,2017,Total,Tasa Promovidos,96.8477022407899
Potosí,Privado,Total,2017,Total,Tasa Promovidos,97.74624373956597
Tarija,Total,Total,2017,Total,Tasa Promovidos,97.62292412894816
Tarija,Público,Total,2017,Total,Tasa Promovidos,97.50561532096013
Tarija,Privado,Total,2017,Total,Tasa Promovidos,98.93899204244032
Santa Cruz,Total,Total,2017,Total,Tasa Promovidos,96.77525676738864
Santa Cruz,Público,Total,2017,Total,Tasa Promovidos,96.77970523020744
Santa Cruz,Privado,Total,2017,Total,Tasa Promovidos,96.75563736769432
Beni,Total,Total,2017,Total,Tasa Promovidos,94.97117415377572
Beni,Público,Total,2017,Total,Tasa Promovidos,94.76193544230418
Beni,Privado,Total,2017,Total,Tasa Promovidos,96.5965965965966
Pando,Total,Total,2017,Total,Tasa Promovidos,94.04140065776748
Pando,Público,Total,2017,Total,Tasa Promovidos,93.74478732276896
Pando,Privado,Total,2017,Total,Tasa Promovidos,97.85522788203752
Pando,Total,PRIMARIA,2017,Total,Tasa Promovidos,96.9170394107428
Pando,Público,Total,2017,Total,Tasa Promovidos,96.69229572494464
Pando,Privado,Total,2017,Total,Tasa Promovidos,98.89609125453373
Chuquisaca,Total,Total,2017,Total,Tasa Promovidos,96.09313955305542
Chuquisaca,Público,Total,2017,Total,Tasa Promovidos,95.86247743682337
Chuquisaca,Privado,Total,2017,Total,Tasa Promovidos,98.87678692988432
La Paz,Total,Total,2017,Total,Tasa Promovidos,98.47569303735888
La Paz,Público,Total,2017,Total,Tasa Promovidos,98.34606818571163
La Paz,Privado,Total,2017,Total,Tasa Promovidos,99.39203100399669
Cochabamba,Total,Total,2017,Total,Tasa Promovidos,97.78531389016321
Cochabamba,Público,Total,2017,Total,Tasa Promovidos,97.63303055031678
Cochabamba,Privado,Total,2017,Total,Tasa Promovidos,99.07926644437696
Oruro,Total,Total,2017,Total,Tasa Promovidos,98.25657370517955
Oruro,Público,Total,2017,Total,Tasa Promovidos,98.1518654391917
Oruro,Privado,Total,2017,Total,Tasa Promovidos,99.47601773478442
Potosí,Total,Total,2017,Total,Tasa Promovidos,95.88519924098657
Potosí,Público,Total,2017,Total,Tasa Promovidos,95.78174207303908
Potosí,Privado,Total,2017,Total,Tasa Promovidos,99.23906150919454
Tarija,Total,Total,2017,Total,Tasa Promovidos,96.72459893048149
Tarija,Público,Total,2017,Total,Tasa Promovidos,96.51085113307425
Tarija,Privado,Total,2017,Total,Tasa Promovidos,99.52819591103128
Santa Cruz,Total,Total,2017,Total,Tasa Promovidos,95.67161968440982
Santa Cruz,Público,Total,2017,Total,Tasa Promovidos,95.32600807605222
Santa Cruz,Privado,Total,2017,Total,Tasa Promovidos,98.16711238666737
Beni,Total,Total,2017,Total,Tasa Promovidos,95.10165600918157
Beni,Público,Total,2017,Total,Tasa Promovidos,94.78853300300837
Beni,Privado,Total,2017,Total,Tasa Promovidos,99.05133928571436
Pando,Total,Total,2017,Total,Tasa Promovidos,94.9868689816163
Pando,Público,Total,2017,Total,Tasa Promovidos,94.6470034515216
Pando,Privado,Total,2017,Total,Tasa Promovidos,99.50000000000006
Pando,Total,SECUNDARIA,2017,Total,Tasa Promovidos,91.48341780045848
Pando,Público,Total,2017,Total,Tasa Promovidos,90.79091534101113
Pando,Privado,Total,2017,Total,Tasa Promovidos,96.4651971579045
Chuquisaca,Total,Total,2017,Total,Tasa Promovidos,89.3716730348456
Chuquisaca,Público,Total,2017,Total,Tasa Promovidos,88.70780609840133
Chuquisaca,Privado,Total,2017,Total,Tasa Promovidos,95.39473684210542
La Paz,Total,Total,2017,Total,Tasa Promovidos,94.2673214422027
La Paz,Público,Total,2017,Total,Tasa Promovidos,93.74607953832589
La Paz,Privado,Total,2017,Total,Tasa Promovidos,97.52269899064429
Cochabamba,Total,Total,2017,Total,Tasa Promovidos,90.64979238848146
Cochabamba,Público,Total,2017,Total,Tasa Promovidos,89.92353092122049
Cochabamba,Privado,Total,2017,Total,Tasa Promovidos,96.0436042079585
Oruro,Total,Total,2017,Total,Tasa Promovidos,92.37579493026013
Oruro,Público,Total,2017,Total,Tasa Promovidos,91.99127878681688
Oruro,Privado,Total,2017,Total,Tasa Promovidos,96.51845637583898
Potosí,Total,Total,2017,Total,Tasa Promovidos,90.33032082044275
Potosí,Público,Total,2017,Total,Tasa Promovidos,90.13704899692355
Potosí,Privado,Total,2017,Total,Tasa Promovidos,94.74448315911738
Tarija,Total,Total,2017,Total,Tasa Promovidos,91.42111578827034
Tarija,Público,Total,2017,Total,Tasa Promovidos,90.92090337217704
Tarija,Privado,Total,2017,Total,Tasa Promovidos,97.46015936254973
Santa Cruz,Total,Total,2017,Total,Tasa Promovidos,90.31736884009011
Santa Cruz,Público,Total,2017,Total,Tasa Promovidos,89.29554394434017
Santa Cruz,Privado,Total,2017,Total,Tasa Promovidos,95.93232074083716
Beni,Total,Total,2017,Total,Tasa Promovidos,89.13374156558397
Beni,Público,Total,2017,Total,Tasa Promovidos,88.35974267086871
Beni,Privado,Total,2017,Total,Tasa Promovidos,96.36803874092011
Pando,Total,Total,2017,Total,Tasa Promovidos,87.48150887573985
Pando,Público,Total,2017,Total,Tasa Promovidos,86.51264439587902
Pando,Privado,Total,2017,Total,Tasa Promovidos,95.1946975973489
